timestamp,location,price,last4ccnum,link,loyaltynum,day,hour
2014-01-16 07:51:00,Hallowed Grounds,44.98,9617,credit,L5553,2014-01-16,07:51:00
2014-01-16 07:51:00,Hallowed Grounds,9.6,1310,credit,L8012,2014-01-16,07:51:00
2014-01-16 07:52:00,Brew've Been Served,12.67,1286,both,L3288,2014-01-16,07:52:00
2014-01-16 07:53:00,Brew've Been Served,4.7,4795,both,L8566,2014-01-16,07:53:00
2014-01-16 07:54:00,Brew've Been Served,83.84,4948,credit,L9406,2014-01-16,07:54:00
2014-01-16 07:54:00,Hallowed Grounds,7.22,1874,both,L4424,2014-01-16,07:54:00
2014-01-16 07:55:00,Brew've Been Served,12.83,6816,both,L8148,2014-01-16,07:55:00
2014-01-16 07:56:00,Brew've Been Served,4.33,9683,credit,L7291,2014-01-16,07:56:00
2014-01-16 08:02:00,Brew've Been Served,5.82,3853,both,L1485,2014-01-16,08:02:00
2014-01-16 08:03:00,Coffee Cameleon,63.14,2418,credit,L9018,2014-01-16,08:03:00
2014-01-16 08:03:00,Hallowed Grounds,72.61,9405,credit,L3259,2014-01-16,08:03:00
2014-01-16 08:03:00,Brew've Been Served,16.67,6901,credit,L9363,2014-01-16,08:03:00
2014-01-16 08:05:00,Hallowed Grounds,12.19,9551,both,L5777,2014-01-16,08:05:00
2014-01-16 08:07:00,Hallowed Grounds,18.23,6899,both,L6267,2014-01-16,08:07:00
2014-01-16 08:08:00,Brew've Been Served,90.33,8202,credit,L2343,2014-01-16,08:08:00
2014-01-16 08:09:00,Brew've Been Served,17.44,4434,both,L2169,2014-01-16,08:09:00
2014-01-16 08:09:00,Hallowed Grounds,4.6,2681,both,L1107,2014-01-16,08:09:00
2014-01-16 08:19:00,Brew've Been Served,16.9,7819,both,L5259,2014-01-16,08:19:00
2014-01-16 08:23:00,Brew've Been Served,11.21,8411,both,L6110,2014-01-16,08:23:00
2014-01-16 09:18:00,Abila Airport,1676.53,3506,both,L7761,2014-01-16,09:18:00
2014-01-16 09:52:00,Carlyle Chemical Inc.,419.93,7792,both,L5756,2014-01-16,09:52:00
2014-01-16 10:16:00,Nationwide Refinery,1494.44,9735,both,L9633,2014-01-16,10:16:00
2014-01-16 11:06:00,Stewart and Sons Fabrication,940.3,3506,credit,L7761,2014-01-16,11:06:00
2014-01-16 11:25:00,Nationwide Refinery,4742.67,7792,both,L5756,2014-01-16,11:25:00
2014-01-16 11:45:00,Stewart and Sons Fabrication,4543.31,9735,both,L9633,2014-01-16,11:45:00
2014-01-16 12:00:00,Coffee Shack,10.48,7117,both,L6417,2014-01-16,12:00:00
2014-01-16 12:00:00,Bean There Done That,19.82,1415,both,L7783,2014-01-16,12:00:00
2014-01-16 12:00:00,Bean There Done That,12.33,9635,both,L3191,2014-01-16,12:00:00
2014-01-16 12:00:00,Brewed Awakenings,17.91,7688,credit,L4164,2014-01-16,12:00:00
2014-01-16 12:00:00,Jack's Magical Beans,9.12,6899,both,L6267,2014-01-16,12:00:00
2014-01-16 12:00:00,Brewed Awakenings,6.53,2540,both,L5947,2014-01-16,12:00:00
2014-01-16 12:00:00,Bean There Done That,5.56,1877,both,L3014,2014-01-16,12:00:00
2014-01-16 12:00:00,Brewed Awakenings,6.39,8332,both,L2070,2014-01-16,12:00:00
2014-01-16 12:00:00,Bean There Done That,98.34,1321,credit,L4149,2014-01-16,12:00:00
2014-01-16 12:00:00,Bean There Done That,17.4,6895,both,L3366,2014-01-16,12:00:00
2014-01-16 12:00:00,Jack's Magical Beans,14.86,1286,both,L3288,2014-01-16,12:00:00
2014-01-16 12:00:00,Jack's Magical Beans,12.56,8156,both,L5224,2014-01-16,12:00:00
2014-01-16 12:00:00,Jack's Magical Beans,6.95,2463,both,L6886,2014-01-16,12:00:00
2014-01-16 12:32:00,Nationwide Refinery,2047.28,3506,both,L7761,2014-01-16,12:32:00
2014-01-16 12:40:00,Abila Airport,3917.3,8642,both,L2769,2014-01-16,12:40:00
2014-01-16 13:17:00,Katerinaís CafÈ,11.08,9683,both,L7291,2014-01-16,13:17:00
2014-01-16 13:19:00,Katerinaís CafÈ,27.82,7688,both,L4164,2014-01-16,13:19:00
2014-01-16 13:19:00,Hippokampos,17.66,8332,both,L2070,2014-01-16,13:19:00
2014-01-16 13:22:00,Abila Zacharo,64.71,1286,both,L3288,2014-01-16,13:22:00
2014-01-16 13:22:00,Abila Airport,3138.98,2276,both,L3317,2014-01-16,13:22:00
2014-01-16 13:22:00,Hippokampos,26.15,8156,credit,L5224,2014-01-16,13:22:00
2014-01-16 13:23:00,Guy's Gyros,31.48,7889,both,L6119,2014-01-16,13:23:00
2014-01-16 13:23:00,Katerinaís CafÈ,34.9,7792,both,L5756,2014-01-16,13:23:00
2014-01-16 13:26:00,Hippokampos,36.17,6899,both,L6267,2014-01-16,13:26:00
2014-01-16 13:27:00,Katerinaís CafÈ,34.02,3484,both,L2490,2014-01-16,13:27:00
2014-01-16 13:27:00,Katerinaís CafÈ,39.74,5407,both,L4034,2014-01-16,13:27:00
2014-01-16 13:27:00,Abila Zacharo,31.31,3547,both,L9362,2014-01-16,13:27:00
2014-01-16 13:28:00,Guy's Gyros,10.27,9551,both,L5777,2014-01-16,13:28:00
2014-01-16 13:30:00,Hippokampos,16.53,7253,both,L1682,2014-01-16,13:30:00
2014-01-16 13:30:00,Hippokampos,10.38,2540,both,L5947,2014-01-16,13:30:00
2014-01-16 13:33:00,Gelatogalore,12.33,2463,both,L6886,2014-01-16,13:33:00
2014-01-16 13:35:00,Hippokampos,13.05,6899,both,L6267,2014-01-16,13:35:00
2014-01-16 13:36:00,Hippokampos,31.14,1415,both,L7783,2014-01-16,13:36:00
2014-01-16 13:37:00,Gelatogalore,22.19,9405,both,L3259,2014-01-16,13:37:00
2014-01-16 13:39:00,Abila Zacharo,69.27,4795,credit,L8566,2014-01-16,13:39:00
2014-01-16 13:42:00,Guy's Gyros,29.7,7819,both,L5259,2014-01-16,13:42:00
2014-01-16 13:43:00,Hippokampos,14.89,1321,both,L4149,2014-01-16,13:43:00
2014-01-16 13:43:00,Katerinaís CafÈ,38.32,5368,both,L2247,2014-01-16,13:43:00
2014-01-16 13:44:00,Guy's Gyros,13.48,6816,both,L8148,2014-01-16,13:44:00
2014-01-16 13:44:00,Hippokampos,18.18,7354,both,L9254,2014-01-16,13:44:00
2014-01-16 13:45:00,Ouzeri Elian,12.47,3853,both,L1485,2014-01-16,13:45:00
2014-01-16 13:45:00,Kalami Kafenion,9.27,8202,both,L2343,2014-01-16,13:45:00
2014-01-16 13:45:00,Ouzeri Elian,18.27,2142,credit,L9637,2014-01-16,13:45:00
2014-01-16 13:47:00,Abila Zacharo,36.02,7108,credit,L6544,2014-01-16,13:47:00
2014-01-16 13:48:00,Kalami Kafenion,91.38,9635,credit,L3191,2014-01-16,13:48:00
2014-01-16 13:48:00,Abila Zacharo,24.38,4948,both,L9406,2014-01-16,13:48:00
2014-01-16 13:48:00,Gelatogalore,32.4,1874,both,L4424,2014-01-16,13:48:00
2014-01-16 13:48:00,Hippokampos,29.93,9617,both,L5553,2014-01-16,13:48:00
2014-01-16 13:48:00,Kalami Kafenion,11.83,3492,both,L7814,2014-01-16,13:48:00
2014-01-16 13:49:00,Kalami Kafenion,8.86,7384,both,L3800,2014-01-16,13:49:00
2014-01-16 13:54:00,Hippokampos,8.07,1310,credit,L8012,2014-01-16,13:54:00
2014-01-16 13:55:00,Hippokampos,30.02,8411,credit,L6110,2014-01-16,13:55:00
2014-01-16 13:55:00,Abila Zacharo,8.43,6901,both,L9363,2014-01-16,13:55:00
2014-01-16 14:00:00,Ouzeri Elian,8.52,2418,both,L9018,2014-01-16,14:00:00
2014-01-16 14:01:00,Ouzeri Elian,8.47,7117,both,L6417,2014-01-16,14:01:00
2014-01-16 14:05:00,Guy's Gyros,32.8,1877,both,L3014,2014-01-16,14:05:00
2014-01-16 15:58:00,Octavio's Office Supplies,131.01,5368,both,L2247,2014-01-16,15:58:00
2014-01-16 16:56:00,Abila Scrapyard,1897.05,2276,both,L3317,2014-01-16,16:56:00
2014-01-16 17:07:00,Gelatogalore,10.62,4434,both,L2169,2014-01-16,17:07:00
2014-01-16 17:17:00,Carlyle Chemical Inc.,1814.24,7792,both,L5756,2014-01-16,17:17:00
2014-01-16 18:49:00,Katerinaís CafÈ,93.68,8411,credit,L6110,2014-01-16,18:49:00
2014-01-16 19:04:00,Guy's Gyros,25.57,7384,both,L3800,2014-01-16,19:04:00
2014-01-16 19:09:00,Guy's Gyros,8.31,3484,both,L2490,2014-01-16,19:09:00
2014-01-16 19:39:00,Katerinaís CafÈ,10.93,7889,both,L6119,2014-01-16,19:39:00
2014-01-16 19:40:00,Guy's Gyros,37.8,4795,both,L8566,2014-01-16,19:40:00
2014-01-16 19:45:00,Frydos Autosupply n' More,53.37,1874,both,L4424,2014-01-16,19:45:00
2014-01-16 19:47:00,Katerinaís CafÈ,34.34,3547,credit,L9362,2014-01-16,19:47:00
2014-01-16 20:05:00,Katerinaís CafÈ,69.3,5407,credit,L4034,2014-01-16,20:05:00
2014-01-16 20:08:00,Albert's Fine Clothing,283.38,7117,both,L6417,2014-01-16,20:08:00
2014-01-16 20:09:00,Katerinaís CafÈ,18.79,8129,both,L8328,2014-01-16,20:09:00
2014-01-16 20:09:00,Guy's Gyros,28.27,6901,both,L9363,2014-01-16,20:09:00
2014-01-16 20:13:00,Hippokampos,29.13,1321,both,L4149,2014-01-16,20:13:00
2014-01-16 20:14:00,Guy's Gyros,111.31,9683,credit,L7291,2014-01-16,20:14:00
2014-01-16 20:17:00,Guy's Gyros,25.78,3853,credit,L1485,2014-01-16,20:17:00
2014-01-16 20:17:00,Guy's Gyros,30.76,6816,both,L8148,2014-01-16,20:17:00
2014-01-16 20:23:00,Katerinaís CafÈ,13.91,9617,both,L5553,2014-01-16,20:23:00
2014-01-16 20:25:00,Ouzeri Elian,23.89,6899,both,L6267,2014-01-16,20:25:00
2014-01-16 20:25:00,Albert's Fine Clothing,91.71,7819,both,L5259,2014-01-16,20:25:00
2014-01-16 20:25:00,Katerinaís CafÈ,35.43,2418,both,L9018,2014-01-16,20:25:00
2014-01-16 20:25:00,Roberts and Sons,155.76,4434,both,L2169,2014-01-16,20:25:00
2014-01-16 20:25:00,Ouzeri Elian,22.65,2681,both,L1107,2014-01-16,20:25:00
2014-01-16 20:28:00,Ouzeri Elian,9.91,9551,both,L5777,2014-01-16,20:28:00
2014-01-16 20:28:00,Katerinaís CafÈ,30.84,9405,credit,L3259,2014-01-16,20:28:00
2014-01-16 20:35:00,Guy's Gyros,11.31,7108,both,L6544,2014-01-16,20:35:00
2014-01-16 20:36:00,Katerinaís CafÈ,19.44,2142,both,L9637,2014-01-16,20:36:00
2014-01-16 20:39:00,Katerinaís CafÈ,30.56,8202,both,L2343,2014-01-16,20:39:00
2014-01-16 20:42:00,Hippokampos,114.0,6895,credit,L3366,2014-01-16,20:42:00
2014-01-16 20:43:00,Hippokampos,27.74,2463,credit,L6886,2014-01-16,20:43:00
2014-01-16 20:45:00,Shoppers' Delight,160.69,1877,credit,L3014,2014-01-16,20:45:00
2014-01-16 20:50:00,Shoppers' Delight,16.84,1286,both,L3288,2014-01-16,20:50:00
2014-01-16 20:51:00,Katerinaís CafÈ,34.58,3492,both,L7814,2014-01-16,20:51:00
2014-01-16 20:52:00,Roberts and Sons,240.66,7354,both,L9254,2014-01-16,20:52:00
2014-01-16 20:54:00,Frydos Autosupply n' More,130.01,4948,both,L9406,2014-01-16,20:54:00
2014-01-16 20:58:00,Hippokampos,12.47,8332,credit,L2070,2014-01-16,20:58:00
2014-01-16 21:13:00,Hippokampos,20.84,7688,both,L4164,2014-01-16,21:13:00
2014-01-16 21:16:00,Ouzeri Elian,29.99,1286,both,L3288,2014-01-16,21:16:00
2014-01-17 07:29:00,Brew've Been Served,52.56,7384,credit,L3800,2014-01-17,07:29:00
2014-01-17 07:31:00,Hallowed Grounds,3.25,1310,both,L8012,2014-01-17,07:31:00
2014-01-17 07:33:00,Hallowed Grounds,14.58,7889,both,L6119,2014-01-17,07:33:00
2014-01-17 07:36:00,Brew've Been Served,11.69,5368,both,L2247,2014-01-17,07:36:00
2014-01-17 07:38:00,Coffee Cameleon,10.27,3547,both,L9362,2014-01-17,07:38:00
2014-01-17 07:39:00,Hallowed Grounds,15.98,9617,both,L5553,2014-01-17,07:39:00
2014-01-17 07:41:00,Hallowed Grounds,10.52,8129,credit,L8328,2014-01-17,07:41:00
2014-01-17 07:50:00,Brew've Been Served,8.07,4948,both,L9406,2014-01-17,07:50:00
2014-01-17 07:51:00,Coffee Cameleon,6.81,7253,both,L1682,2014-01-17,07:51:00
2014-01-17 07:52:00,Hallowed Grounds,18.6,1874,both,L4424,2014-01-17,07:52:00
2014-01-17 07:52:00,Coffee Cameleon,9.16,6816,both,L8148,2014-01-17,07:52:00
2014-01-17 07:56:00,Hallowed Grounds,9.72,5010,both,L2459,2014-01-17,07:56:00
2014-01-17 07:57:00,Brew've Been Served,10.52,7354,both,L9254,2014-01-17,07:57:00
2014-01-17 07:59:00,Hallowed Grounds,5.52,6899,both,L6267,2014-01-17,07:59:00
2014-01-17 07:59:00,Brew've Been Served,19.39,4795,both,L8566,2014-01-17,07:59:00
2014-01-17 08:03:00,Brew've Been Served,13.66,3484,both,L2490,2014-01-17,08:03:00
2014-01-17 08:03:00,Hallowed Grounds,38.22,3492,credit,L7814,2014-01-17,08:03:00
2014-01-17 08:04:00,Hallowed Grounds,9.4,9551,both,L5777,2014-01-17,08:04:00
2014-01-17 08:04:00,Brew've Been Served,16.62,9405,both,L3259,2014-01-17,08:04:00
2014-01-17 08:07:00,Coffee Cameleon,7.49,2418,both,L9018,2014-01-17,08:07:00
2014-01-17 08:08:00,Kronos Mart,286.24,1415,credit,L7783,2014-01-17,08:08:00
2014-01-17 08:09:00,Brew've Been Served,9.3,8202,credit,L2343,2014-01-17,08:09:00
2014-01-17 08:12:00,Brew've Been Served,18.15,5407,both,L4034,2014-01-17,08:12:00
2014-01-17 08:12:00,Hallowed Grounds,6.39,2681,credit,L1107,2014-01-17,08:12:00
2014-01-17 08:13:00,Coffee Cameleon,14.99,4434,credit,L2169,2014-01-17,08:13:00
2014-01-17 08:15:00,Brew've Been Served,3.09,3853,both,L1485,2014-01-17,08:15:00
2014-01-17 08:17:00,Brew've Been Served,5.29,6901,both,L9363,2014-01-17,08:17:00
2014-01-17 08:19:00,Brew've Been Served,14.58,8411,both,L6110,2014-01-17,08:19:00
2014-01-17 08:22:00,Brew've Been Served,15.46,7819,both,L5259,2014-01-17,08:22:00
2014-01-17 08:23:00,Brew've Been Served,51.04,1286,credit,L3288,2014-01-17,08:23:00
2014-01-17 11:32:00,Stewart and Sons Fabrication,1753.17,9735,both,L9633,2014-01-17,11:32:00
2014-01-17 12:00:00,Coffee Shack,19.16,7117,both,L6417,2014-01-17,12:00:00
2014-01-17 12:00:00,Bean There Done That,19.67,1415,both,L7783,2014-01-17,12:00:00
2014-01-17 12:00:00,Bean There Done That,8.21,9635,both,L3191,2014-01-17,12:00:00
2014-01-17 12:00:00,Brewed Awakenings,8.16,7688,both,L4164,2014-01-17,12:00:00
2014-01-17 12:00:00,Jack's Magical Beans,7.57,6899,both,L6267,2014-01-17,12:00:00
2014-01-17 12:00:00,Brewed Awakenings,88.69,2540,credit,L5947,2014-01-17,12:00:00
2014-01-17 12:00:00,Bean There Done That,19.56,1877,both,L3014,2014-01-17,12:00:00
2014-01-17 12:00:00,Brewed Awakenings,6.0,8332,both,L2070,2014-01-17,12:00:00
2014-01-17 12:00:00,Bean There Done That,18.72,1321,both,L4149,2014-01-17,12:00:00
2014-01-17 12:00:00,Bean There Done That,5.77,6895,both,L3366,2014-01-17,12:00:00
2014-01-17 12:00:00,Jack's Magical Beans,19.11,1286,both,L3288,2014-01-17,12:00:00
2014-01-17 13:11:00,Abila Zacharo,68.78,8332,credit,L2070,2014-01-17,13:11:00
2014-01-17 13:16:00,Kalami Kafenion,140.78,7253,both,L1682,2014-01-17,13:16:00
2014-01-17 13:16:00,Hippokampos,38.21,2418,both,L9018,2014-01-17,13:16:00
2014-01-17 13:17:00,Gelatogalore,15.84,8156,both,L5224,2014-01-17,13:17:00
2014-01-17 13:18:00,Guy's Gyros,8.64,7688,both,L4164,2014-01-17,13:18:00
2014-01-17 13:21:00,Guy's Gyros,22.18,3484,both,L2490,2014-01-17,13:21:00
2014-01-17 13:27:00,Hippokampos,14.57,4795,both,L8566,2014-01-17,13:27:00
2014-01-17 13:28:00,Abila Zacharo,15.95,5010,both,L2459,2014-01-17,13:28:00
2014-01-17 13:31:00,Hippokampos,15.77,6816,both,L8148,2014-01-17,13:31:00
2014-01-17 13:33:00,Gelatogalore,23.23,9635,both,L3191,2014-01-17,13:33:00
2014-01-17 13:37:00,Kalami Kafenion,105.32,2463,credit,L6886,2014-01-17,13:37:00
2014-01-17 13:38:00,Ouzeri Elian,14.01,1415,credit,L7783,2014-01-17,13:38:00
2014-01-17 13:38:00,Guy's Gyros,39.14,3853,both,L1485,2014-01-17,13:38:00
2014-01-17 13:38:00,Hippokampos,52.31,1286,both,L3288,2014-01-17,13:38:00
2014-01-17 13:38:00,Kalami Kafenion,39.43,5407,credit,L4034,2014-01-17,13:38:00
2014-01-17 13:39:00,Kalami Kafenion,27.7,9405,credit,L3259,2014-01-17,13:39:00
2014-01-17 13:40:00,Gelatogalore,37.3,1310,credit,L8012,2014-01-17,13:40:00
2014-01-17 13:41:00,Abila Zacharo,14.51,2142,both,L9637,2014-01-17,13:41:00
2014-01-17 13:42:00,Katerinaís CafÈ,21.01,3547,both,L9362,2014-01-17,13:42:00
2014-01-17 13:45:00,Abila Zacharo,79.67,7354,credit,L9254,2014-01-17,13:45:00
2014-01-17 13:47:00,Gelatogalore,18.1,2681,both,L1107,2014-01-17,13:47:00
2014-01-17 13:48:00,Katerinaís CafÈ,13.11,1321,both,L4149,2014-01-17,13:48:00
2014-01-17 13:49:00,Chostus Hotel,114.22,9683,both,L7291,2014-01-17,13:49:00
2014-01-17 13:51:00,Kalami Kafenion,20.02,1874,both,L4424,2014-01-17,13:51:00
2014-01-17 13:51:00,Gelatogalore,34.59,7819,both,L5259,2014-01-17,13:51:00
2014-01-17 13:52:00,Hippokampos,108.35,9617,credit,L5553,2014-01-17,13:52:00
2014-01-17 13:53:00,Kalami Kafenion,24.21,8411,both,L6110,2014-01-17,13:53:00
2014-01-17 13:53:00,Katerinaís CafÈ,35.52,4434,both,L2169,2014-01-17,13:53:00
2014-01-17 13:54:00,Chostus Hotel,159.62,2540,credit,L5947,2014-01-17,13:54:00
2014-01-17 13:55:00,Guy's Gyros,32.31,6901,credit,L9363,2014-01-17,13:55:00
2014-01-17 13:57:00,Gelatogalore,21.62,3492,both,L7814,2014-01-17,13:57:00
2014-01-17 13:58:00,Hippokampos,21.81,1877,credit,L3014,2014-01-17,13:58:00
2014-01-17 13:58:00,Kalami Kafenion,27.73,7108,both,L6544,2014-01-17,13:58:00
2014-01-17 14:00:00,Guy's Gyros,15.12,8202,both,L2343,2014-01-17,14:00:00
2014-01-17 14:05:00,Guy's Gyros,21.1,7117,both,L6417,2014-01-17,14:05:00
2014-01-17 14:06:00,Abila Zacharo,51.95,5368,credit,L2247,2014-01-17,14:06:00
2014-01-17 14:15:00,Katerinaís CafÈ,70.72,4948,credit,L9406,2014-01-17,14:15:00
2014-01-17 14:32:00,Ouzeri Elian,26.1,8129,both,L8328,2014-01-17,14:32:00
2014-01-17 19:24:00,Katerinaís CafÈ,22.18,3492,both,L7814,2014-01-17,19:24:00
2014-01-17 19:29:00,Guy's Gyros,19.68,6816,both,L8148,2014-01-17,19:29:00
2014-01-17 19:40:00,Hippokampos,19.76,7117,both,L6417,2014-01-17,19:40:00
2014-01-17 19:40:00,Ouzeri Elian,38.6,6899,both,L6267,2014-01-17,19:40:00
2014-01-17 19:44:00,Albert's Fine Clothing,1239.41,1321,both,L4149,2014-01-17,19:44:00
2014-01-17 19:46:00,Guy's Gyros,16.83,6901,both,L9363,2014-01-17,19:46:00
2014-01-17 19:53:00,Guy's Gyros,35.1,4795,both,L8566,2014-01-17,19:53:00
2014-01-17 19:57:00,Katerinaís CafÈ,34.93,8129,credit,L8328,2014-01-17,19:57:00
2014-01-17 19:57:00,Frydos Autosupply n' More,124.52,4948,both,L9406,2014-01-17,19:57:00
2014-01-17 20:03:00,Hippokampos,8.92,2540,both,L5947,2014-01-17,20:03:00
2014-01-17 20:05:00,Shoppers' Delight,155.01,7384,both,L3800,2014-01-17,20:05:00
2014-01-17 20:07:00,Katerinaís CafÈ,21.22,1310,both,L8012,2014-01-17,20:07:00
2014-01-17 20:07:00,Ouzeri Elian,70.21,1286,credit,L3288,2014-01-17,20:07:00
2014-01-17 20:16:00,Guy's Gyros,37.55,3484,both,L2490,2014-01-17,20:16:00
2014-01-17 20:19:00,Katerinaís CafÈ,36.12,8202,both,L2343,2014-01-17,20:19:00
2014-01-17 20:20:00,Katerinaís CafÈ,19.09,7253,both,L1682,2014-01-17,20:20:00
2014-01-17 20:21:00,Guy's Gyros,8.31,7819,both,L5259,2014-01-17,20:21:00
2014-01-17 20:21:00,Shoppers' Delight,289.33,1286,credit,L3288,2014-01-17,20:21:00
2014-01-17 20:24:00,Guy's Gyros,8.54,3853,both,L1485,2014-01-17,20:24:00
2014-01-17 20:24:00,Katerinaís CafÈ,72.13,7889,credit,L6119,2014-01-17,20:24:00
2014-01-17 20:28:00,Ouzeri Elian,35.81,9551,both,L5777,2014-01-17,20:28:00
2014-01-17 20:35:00,Ouzeri Elian,26.4,2681,both,L1107,2014-01-17,20:35:00
2014-01-17 20:41:00,General Grocer,98.03,7108,credit,L6544,2014-01-17,20:41:00
2014-01-17 20:41:00,Frydos Autosupply n' More,260.08,7354,credit,L9254,2014-01-17,20:41:00
2014-01-17 20:54:00,Hippokampos,11.93,7688,both,L4164,2014-01-17,20:54:00
2014-01-17 20:58:00,Katerinaís CafÈ,38.21,2142,both,L9637,2014-01-17,20:58:00
2014-01-17 20:59:00,Guy's Gyros,29.71,9683,both,L7291,2014-01-17,20:59:00
2014-01-17 21:05:00,Katerinaís CafÈ,33.73,5407,both,L4034,2014-01-17,21:05:00
2014-01-17 21:06:00,Katerinaís CafÈ,27.49,9405,both,L3259,2014-01-17,21:06:00
2014-01-17 21:07:00,Guy's Gyros,55.4,4434,credit,L2169,2014-01-17,21:07:00
2014-01-17 21:15:00,Frydos Autosupply n' More,67.29,5368,both,L2247,2014-01-17,21:15:00
2014-01-17 21:29:00,Hippokampos,38.19,2463,both,L6886,2014-01-17,21:29:00
2014-01-17 21:58:00,Hippokampos,12.86,9635,both,L3191,2014-01-17,21:58:00
2014-01-18 12:03:00,Chostus Hotel,600.0,5010,both,L2459,2014-01-18,12:03:00
2014-01-18 13:04:00,Abila Zacharo,111.93,8156,both,L5224,2014-01-18,13:04:00
2014-01-18 13:05:00,Abila Zacharo,25.59,2540,credit,L5947,2014-01-18,13:05:00
2014-01-18 13:15:00,Katerinaís CafÈ,34.54,6899,both,L6267,2014-01-18,13:15:00
2014-01-18 13:18:00,Ouzeri Elian,33.57,6895,both,L3366,2014-01-18,13:18:00
2014-01-18 13:19:00,Kalami Kafenion,30.12,5368,both,L2247,2014-01-18,13:19:00
2014-01-18 13:21:00,Hippokampos,100.11,1877,credit,L3014,2014-01-18,13:21:00
2014-01-18 13:25:00,Abila Zacharo,18.45,7253,both,L1682,2014-01-18,13:25:00
2014-01-18 13:27:00,Guy's Gyros,55.21,7384,credit,L3800,2014-01-18,13:27:00
2014-01-18 13:28:00,Guy's Gyros,27.4,1874,both,L4424,2014-01-18,13:28:00
2014-01-18 13:28:00,Kalami Kafenion,38.91,2463,both,L6886,2014-01-18,13:28:00
2014-01-18 13:32:00,Abila Zacharo,16.59,9551,both,L5777,2014-01-18,13:32:00
2014-01-18 13:34:00,Katerinaís CafÈ,19.3,3484,both,L2490,2014-01-18,13:34:00
2014-01-18 13:34:00,Ouzeri Elian,25.75,3547,credit,L9362,2014-01-18,13:34:00
2014-01-18 13:58:00,Kalami Kafenion,24.14,1321,both,L4149,2014-01-18,13:58:00
2014-01-18 13:58:00,Gelatogalore,84.38,2681,credit,L1107,2014-01-18,13:58:00
2014-01-18 14:00:00,Katerinaís CafÈ,37.26,8411,both,L6110,2014-01-18,14:00:00
2014-01-18 14:02:00,Kalami Kafenion,42.73,8202,both,L2343,2014-01-18,14:02:00
2014-01-18 14:03:00,Katerinaís CafÈ,96.36,7688,both,L4164,2014-01-18,14:03:00
2014-01-18 14:05:00,Guy's Gyros,47.89,9617,both,L5553,2014-01-18,14:05:00
2014-01-18 14:06:00,Katerinaís CafÈ,24.14,7819,credit,L5259,2014-01-18,14:06:00
2014-01-18 14:17:00,Kalami Kafenion,53.36,6901,both,L9363,2014-01-18,14:17:00
2014-01-18 14:51:00,Ahaggo Museum,55.55,1286,both,L3288,2014-01-18,14:51:00
2014-01-18 14:55:00,Ahaggo Museum,120.2,7384,both,L3800,2014-01-18,14:55:00
2014-01-18 15:20:00,Albert's Fine Clothing,35.66,6895,both,L3366,2014-01-18,15:20:00
2014-01-18 15:31:00,Frydos Autosupply n' More,103.41,5368,both,L2247,2014-01-18,15:31:00
2014-01-18 15:31:00,General Grocer,477.6,3547,both,L9362,2014-01-18,15:31:00
2014-01-18 15:32:00,Frydos Autosupply n' More,361.54,1874,credit,L4424,2014-01-18,15:32:00
2014-01-18 15:40:00,Shoppers' Delight,258.33,8156,both,L5224,2014-01-18,15:40:00
2014-01-18 15:41:00,Roberts and Sons,62.47,7253,both,L1682,2014-01-18,15:41:00
2014-01-18 15:51:00,Frydos Autosupply n' More,103.55,1877,both,L3014,2014-01-18,15:51:00
2014-01-18 15:53:00,Frydos Autosupply n' More,120.67,2463,both,L6886,2014-01-18,15:53:00
2014-01-18 15:57:00,Albert's Fine Clothing,189.52,6899,both,L6267,2014-01-18,15:57:00
2014-01-18 18:39:00,Frank's Fuel,52.66,9635,both,L3191,2014-01-18,18:39:00
2014-01-18 18:51:00,Frydos Autosupply n' More,234.53,5407,both,L4034,2014-01-18,18:51:00
2014-01-18 18:59:00,Albert's Fine Clothing,226.49,8156,both,L5224,2014-01-18,18:59:00
2014-01-18 19:08:00,Guy's Gyros,39.68,3484,both,L2490,2014-01-18,19:08:00
2014-01-18 19:17:00,Katerinaís CafÈ,21.63,8129,credit,L8328,2014-01-18,19:17:00
2014-01-18 19:20:00,Roberts and Sons,266.69,9617,both,L5553,2014-01-18,19:20:00
2014-01-18 19:21:00,Ouzeri Elian,57.63,6899,both,L6267,2014-01-18,19:21:00
2014-01-18 19:21:00,Hippokampos,21.34,1321,credit,L4149,2014-01-18,19:21:00
2014-01-18 19:21:00,Guy's Gyros,28.07,5368,both,L2247,2014-01-18,19:21:00
2014-01-18 19:26:00,Ouzeri Elian,61.56,9551,credit,L5777,2014-01-18,19:26:00
2014-01-18 19:30:00,Katerinaís CafÈ,8.14,7889,both,L6119,2014-01-18,19:30:00
2014-01-18 19:31:00,Katerinaís CafÈ,22.74,1874,both,L4424,2014-01-18,19:31:00
2014-01-18 19:32:00,Katerinaís CafÈ,33.41,4434,both,L2169,2014-01-18,19:32:00
2014-01-18 19:35:00,Hippokampos,27.21,6895,both,L3366,2014-01-18,19:35:00
2014-01-18 19:36:00,Katerinaís CafÈ,35.79,6899,credit,L6267,2014-01-18,19:36:00
2014-01-18 19:36:00,Abila Zacharo,21.29,4795,both,L8566,2014-01-18,19:36:00
2014-01-18 19:36:00,Hippokampos,53.21,2463,both,L6886,2014-01-18,19:36:00
2014-01-18 19:39:00,Kalami Kafenion,71.14,9635,credit,L3191,2014-01-18,19:39:00
